sample_timestamp_ns,receive_timestamp_ns,x_m,y_m,z_m,source_message,reference_semantics,raw_usec,raw_x,raw_y,raw_z
1788312340167703496,1788312340167703496,-0.31969133377075193,-0.09468925476074219,-0.0294112229347229,GLOBAL_VISION_POSITION_ESTIMATE,flight_controller_reference_only,315511,-31.969133377075195,-9.468925476074219,2.94112229347229
1788312340267446452,1788312340267446452,-0.3197270393371582,-0.09467354774475098,-0.03199859857559204,GLOBAL_VISION_POSITION_ESTIMATE,flight_controller_reference_only,315611,-31.97270393371582,-9.467354774475098,3.199859857559204
1788312340368117462,1788312340368117462,-0.31978187561035154,-0.0946585750579834,-0.029817731380462648,GLOBAL_VISION_POSITION_ESTIMATE,flight_controller_reference_only,315711,-31.978187561035156,-9.46585750579834,2.9817731380462646
1788312340467340988,1788312340467340988,-0.31982229232788084,-0.09462573051452637,-0.02981776714324951,GLOBAL_VISION_POSITION_ESTIMATE,flight_controller_reference_only,315811,-31.982229232788086,-9.462573051452637,2.981776714324951
1788312340567778411,1788312340567778411,-0.31986772537231445,-0.09459928512573242,-0.02844153642654419,GLOBAL_VISION_POSITION_ESTIMATE,flight_controller_reference_only,315911,-31.986772537231445,-9.459928512573242,2.844153642654419
1788312340673209309,1788312340673209309,-0.31993057250976564,-0.09456235885620118,-0.030446650981903075,GLOBAL_VISION_POSITION_ESTIMATE,flight_controller_reference_only,316011,-31.993057250976562,-9.456235885620117,3.0446650981903076
1788312340774353346,1788312340774353346,-0.31999505996704103,-0.09457332611083985,-0.03054555892944336,GLOBAL_VISION_POSITION_ESTIMATE,flight_controller_reference_only,316111,-31.9995059967041,-9.457332611083984,3.054555892944336
1788312340867599363,1788312340867599363,-0.3200641632080078,-0.09459205627441407,-0.030545551776885987,GLOBAL_VISION_POSITION_ESTIMATE,flight_controller_reference_only,316211,-32.00641632080078,-9.459205627441406,3.0545551776885986
1788312340968146210,1788312340968146210,-0.3201005554199219,-0.09460627555847168,-0.035859277248382566,GLOBAL_VISION_POSITION_ESTIMATE,flight_controller_reference_only,316311,-32.01005554199219,-9.460627555847168,3.585927724838257
1788312341067281519,1788312341067281519,-0.3201442337036133,-0.09460813522338868,-0.032602276802062985,GLOBAL_VISION_POSITION_ESTIMATE,flight_controller_reference_only,316411,-32.01442337036133,-9.460813522338867,3.260227680206299
1788312341167612461,1788312341167612461,-0.320178337097168,-0.09461444854736328,-0.02514955997467041,GLOBAL_VISION_POSITION_ESTIMATE,flight_controller_reference_only,316511,-32.0178337097168,-9.461444854736328,2.514955997467041
1788312341267808427,1788312341267808427,-0.3202236175537109,-0.09460305213928223,-0.025149569511413575,GLOBAL_VISION_POSITION_ESTIMATE,flight_controller_reference_only,316611,-32.022361755371094,-9.460305213928223,2.5149569511413574
1788312341367315048,1788312341367315048,-0.32027381896972656,-0.09457165718078614,-0.030760791301727295,GLOBAL_VISION_POSITION_ESTIMATE,flight_controller_reference_only,316711,-32.027381896972656,-9.457165718078613,3.0760791301727295
1788312341467517302,1788312341467517302,-0.32032283782958987,-0.09454285621643066,-0.02964651346206665,GLOBAL_VISION_POSITION_ESTIMATE,flight_controller_reference_only,316811,-32.032283782958984,-9.454285621643066,2.964651346206665
